time,rc_on,rc_w,rc_to,mode,batt_w,batt_a,soc,grid_w,health,pwr_sw,axle_st,axle_ip,axle_dir,td_cur,td_sh,td_sm,td_eh,td_em,tc_cur,tc_sh,dis_cur,cd_cur,cc_slot1_dis,cc_slot1_time,cc_reserve
2026-09-08T01:01:14,off,0,0,35,-3144,57.7,79,-4071,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:01:30,off,0,0,35,-3150,57.8,79,-4068,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:01:45,off,0,0,35,-3133,57.5,79,-4055,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:02:00,off,0,0,35,-3150,57.8,79,-4113,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:02:15,off,0,0,35,-3150,57.8,79,-4131,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:02:31,off,0,0,35,-3139,57.6,79,-4122,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:02:46,off,0,0,35,-3139,57.6,79,-4110,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:03:01,off,0,0,35,-3150,57.8,79,-4118,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:03:16,off,0,0,35,-3139,57.6,79,-4143,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:03:32,off,0,0,35,-3139,57.6,79,-4122,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:03:47,off,0,0,35,-3150,57.8,79,-4122,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:03:59,off,0,0,35,-3144,57.7,79,-4129,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:04:14,off,0,0,35,-3144,57.7,79,-4146,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:04:30,off,0,0,35,-3139,57.6,79,-4126,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:04:45,off,0,0,35,-3139,57.6,79,-4123,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:05:00,off,0,0,35,-3139,57.6,79,-4121,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:05:15,off,0,0,35,-3128,57.4,80,-4136,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:05:31,off,0,0,35,-3139,57.6,80,-4122,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:05:46,off,0,0,35,-3139,57.6,80,-4172,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:06:01,off,0,0,35,-3133,57.5,80,-4181,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:06:16,off,0,0,35,-3139,57.6,80,-4183,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:06:32,off,0,0,35,-3139,57.6,80,-4174,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:06:47,off,0,0,35,-3133,57.5,80,-4166,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:06:59,off,0,0,35,-3133,57.5,80,-4178,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:07:14,off,0,0,35,-3139,57.6,80,-4169,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:07:30,off,0,0,35,-3139,57.6,80,-4180,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:07:45,off,0,0,35,-3133,57.5,80,-4181,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:08:00,off,0,0,35,-3144,57.7,80,-4010,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:08:15,off,0,0,35,-3144,57.7,80,-3956,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:08:31,off,0,0,35,-3144,57.7,80,-3951,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:08:46,off,0,0,35,-3144,57.7,80,-3944,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:09:01,off,0,0,35,-3144,57.7,80,-3959,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:09:16,off,0,0,35,-3144,57.7,80,-3977,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:09:32,off,0,0,35,-3133,57.5,80,-3952,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:09:47,off,0,0,35,-3133,57.5,80,-3957,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:09:59,off,0,0,35,-3139,57.6,80,-3952,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:10:14,off,0,0,35,-3144,57.7,80,-3947,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:10:30,off,0,0,35,-3144,57.7,80,-3959,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:10:45,off,0,0,35,-3139,57.6,81,-3963,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:11:00,off,0,0,35,-3144,57.7,81,-3969,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:11:15,off,0,0,35,-3144,57.7,81,-3943,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:11:31,off,0,0,35,-3144,57.7,81,-3957,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:11:46,off,0,0,35,-3139,57.6,81,-3959,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:12:01,off,0,0,35,-3144,57.6,81,-3955,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:12:16,off,0,0,35,-3150,57.8,81,-3959,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:12:32,off,0,0,35,-3150,57.8,81,-3957,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:12:47,off,0,0,35,-3144,57.7,81,-3963,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:12:59,off,0,0,35,-3144,57.7,81,-3966,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:13:14,off,0,0,35,-3144,57.7,81,-3950,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:13:30,off,0,0,35,-3139,57.6,81,-3953,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:13:45,off,0,0,35,-3144,57.6,81,-3954,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:14:00,off,0,0,35,-3144,57.6,81,-3965,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:14:15,off,0,0,35,-3139,57.6,81,-4030,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:14:31,off,0,0,35,-3128,57.4,81,-4021,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:14:46,off,0,0,35,-3139,57.5,81,-4019,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:15:01,off,0,0,35,-3144,57.6,81,-4007,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:15:16,off,0,0,35,-3139,57.6,81,-3996,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:15:32,off,0,0,35,-3139,57.6,81,-3987,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:15:47,off,0,0,35,-3139,57.6,81,-3973,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:15:59,off,0,0,35,-3144,57.6,81,-3966,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:16:14,off,0,0,35,-3144,57.7,81,-3984,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:16:30,off,0,0,35,-3144,57.6,82,-3965,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:16:45,off,0,0,35,-3144,57.7,82,-3978,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:17:00,off,0,0,35,-3144,57.6,82,-3979,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:17:15,off,0,0,35,-3150,57.7,82,-3966,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:17:31,off,0,0,35,-3144,57.7,82,-3970,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:17:46,off,0,0,35,-3144,57.7,82,-3961,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:18:01,off,0,0,35,-3150,57.7,82,-3963,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:18:16,off,0,0,35,-3144,57.6,82,-3954,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:18:32,off,0,0,35,-3150,57.7,82,-3959,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:18:47,off,0,0,35,-3139,57.5,82,-3946,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:19:02,off,0,0,35,-3150,57.7,82,-3823,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:19:14,off,0,0,35,-3155,57.8,82,-3836,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:19:29,off,0,0,35,-3161,57.9,82,-3822,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:19:45,off,0,0,35,-3155,57.8,82,-3822,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:20:00,off,0,0,35,-3155,57.8,82,-3834,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:20:15,off,0,0,35,-3155,57.8,82,-3833,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:20:30,off,0,0,35,-3155,57.8,82,-3822,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:20:46,off,0,0,35,-3155,57.8,82,-3757,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:21:01,off,0,0,35,-3150,57.7,82,-3777,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:21:16,off,0,0,35,-3150,57.7,82,-3780,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:21:31,off,0,0,35,-3150,57.7,82,-3765,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:21:47,off,0,0,35,-3150,57.7,82,-3781,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:22:02,off,0,0,35,-3150,57.7,82,-3770,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:22:14,off,0,0,35,-3155,57.8,83,-3778,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:22:29,off,0,0,35,-3150,57.7,83,-3770,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:22:45,off,0,0,35,-3150,57.7,83,-3782,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:23:00,off,0,0,35,-3150,57.7,83,-3794,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:23:15,off,0,0,35,-3144,57.6,83,-3784,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:23:30,off,0,0,35,-3150,57.7,83,-3787,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:23:46,off,0,0,35,-3161,57.9,83,-3799,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:24:01,off,0,0,35,-3150,57.7,83,-3795,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:24:19,off,0,0,35,-3161,57.9,100,-3789,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:24:22,off,0,unavailable,35,-3161,57.9,100,-3789,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:24:31,off,0,unavailable,35,0,0.0,100,-586,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:24:47,off,0,unavailable,35,-3150,57.7,83,-3788,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:24:53,off,0,0,35,-3150,57.7,83,-3788,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:25:02,off,0,0,35,-3161,57.9,83,-3797,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:25:14,off,0,0,35,-3155,57.8,83,-3783,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:25:29,off,0,0,35,-3155,57.8,83,-3794,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:25:44,off,0,0,35,-3155,57.8,83,-3787,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:26:00,off,0,0,35,-3161,57.9,83,-3785,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:26:15,off,0,0,35,-3150,57.7,83,-3797,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:26:30,off,0,0,35,-3150,57.7,83,-3788,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:26:46,off,0,0,35,-3150,57.7,83,-3873,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:27:01,off,0,0,35,-3155,57.8,83,-3858,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:27:16,off,0,0,35,-3150,57.7,83,-3846,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:27:31,off,0,0,35,-3150,57.7,83,-3860,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:28:02,off,0,0,35,-3150,57.7,84,-3851,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:28:29,off,0,0,35,-3155,57.8,84,-3852,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:28:44,off,0,0,35,-3155,57.8,84,-3866,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:29:15,off,0,0,35,-3161,57.9,84,-3861,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:29:30,off,0,0,35,-3166,58.0,84,-3882,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:29:45,off,0,0,35,-3161,57.9,84,-3884,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:30:01,off,0,0,35,-3166,58.0,84,-3878,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:30:16,off,0,0,35,-3161,57.9,84,-3878,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:30:31,off,0,0,35,-3161,57.9,84,-3891,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:30:46,off,0,0,35,-3161,57.9,84,-3870,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:31:02,off,0,0,35,-3166,58.0,84,-3880,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:31:17,off,0,0,35,-3161,57.9,84,-3878,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:31:32,off,0,0,35,-3161,57.9,84,-3866,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:31:44,off,0,0,35,-3161,57.8,84,-3873,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:32:00,off,0,0,35,-3161,57.9,84,-3875,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:32:15,off,0,0,35,-3161,57.9,84,-3863,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:32:30,off,0,0,35,-3166,58.0,84,-3878,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:32:45,off,0,0,35,-3166,58.0,84,-3883,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:33:01,off,0,0,35,-3166,58.0,84,-3859,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:33:16,off,0,0,35,-3172,58.0,84,-3803,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:33:31,off,0,0,35,-3178,58.1,84,-3802,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:33:46,off,0,0,35,-3161,57.9,84,-3805,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:34:02,off,0,0,35,-3172,58.1,85,-3805,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:34:17,off,0,0,35,-3161,57.9,85,-3811,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:34:32,off,0,0,35,-3161,57.9,85,-3789,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:34:44,off,0,0,35,-3166,58.0,85,-3795,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:35:00,off,0,0,35,-3166,58.0,85,-3810,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:35:15,off,0,0,35,-3161,57.9,85,-3803,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:35:30,off,0,0,35,-3161,57.8,85,-3795,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:35:45,off,0,0,35,-3161,57.9,85,-3792,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:36:01,off,0,0,35,-3161,57.8,85,-3799,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:36:16,off,0,0,35,-3167,57.9,85,-3800,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:36:31,off,0,0,35,-3167,57.9,85,-3786,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:36:46,off,0,0,35,-3156,57.7,85,-3783,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:37:02,off,0,0,35,-3161,57.8,85,-3797,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:37:17,off,0,0,35,-3161,57.8,85,-3795,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:37:32,off,0,0,35,-3161,57.8,85,-3782,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:37:44,off,0,0,35,-3167,57.9,85,-3794,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:37:59,off,0,0,35,-3156,57.7,85,-3788,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-08T01:38:15,off,0,0,35,-3156,57.7,85,-3784,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
